Time,theta_x,theta_y,PWM_PX,PWM_NX,PWM_PY,PWM_NY,PWM_real_PX,PWM_real_NX,PWM_real_PY,PWM_real_NY
508452.00,-97.89,-36.70,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
508522.00,-99.96,-36.70,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
508592.00,-102.83,-36.00,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
508662.00,-105.45,-35.24,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
508733.00,-107.31,-34.35,0.00,7.00,4.00,0.00,0.00,30.00,25.00,0.00
508804.00,-109.23,-34.35,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00
508875.00,-111.23,-34.35,3.00,0.00,10.00,0.00,22.00,0.00,34.00,0.00

528948.00,-101.80,-34.35,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
529004.00,-76.87,-34.35,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
529070.00,-58.80,-34.35,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
529138.00,-56.98,-35.03,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
529207.00,-59.85,-34.37,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
529275.00,-61.20,-33.39,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
529344.00,-61.20,-33.39,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
529413.00,-61.20,-33.39,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
529481.00,-61.20,-33.39,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
529550.00,-61.20,-32.29,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
529619.00,-61.20,-31.78,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
529688.00,-61.20,-31.78,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
529758.00,-61.20,-31.27,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
529827.00,-61.20,-31.27,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
529897.00,-61.20,-31.27,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
529968.00,-61.20,-31.27,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
530037.00,-60.60,-31.27,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
530107.00,-60.60,-31.27,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
530177.00,-60.60,-31.27,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
530246.00,-60.60,-31.27,8.00,0.00,8.00,0.00,28.00,0.00,31.00,0.00
530316.00,-60.60,-31.27,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
530384.00,-60.60,-31.27,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
530453.00,-60.60,-31.27,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
530522.00,-60.60,-31.27,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
530590.00,-60.60,-31.27,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
530659.00,-61.10,-29.44,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
530727.00,-61.10,-28.23,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
530796.00,-61.10,-28.23,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
530865.00,-61.10,-28.23,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
530933.00,-61.62,-27.31,0.00,0.00,7.00,0.00,0.00,0.00,30.00,0.00
531003.00,-61.62,-26.05,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
531072.00,-61.62,-25.53,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
531141.00,-62.54,-25.53,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
531211.00,-62.54,-26.90,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
531280.00,-62.54,-27.79,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
531350.00,-63.24,-28.32,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
531420.00,-63.24,-28.32,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
531489.00,-63.92,-29.41,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
531559.00,-64.44,-30.15,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
531630.00,-64.44,-30.80,0.00,2.00,0.00,7.00,0.00,22.00,0.00,26.00
531699.00,-65.13,-30.80,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
531768.00,-65.13,-31.37,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
531836.00,-65.80,-31.37,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
531905.00,-65.80,-30.81,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
531974.00,-65.80,-30.23,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
532042.00,-65.80,-29.48,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
532111.00,-65.80,-28.58,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
532179.00,-65.80,-27.97,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
532248.00,-65.80,-27.97,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
532317.00,-65.80,-26.72,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
532385.00,-66.51,-25.60,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
532455.00,-66.51,-24.68,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
532525.00,-67.22,-23.71,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
532594.00,-67.22,-22.58,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
532664.00,-67.87,-21.26,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
532733.00,-67.87,-19.20,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
532803.00,-68.59,-16.86,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
532873.00,-68.59,-15.04,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
532942.00,-69.59,-13.12,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
533012.00,-70.23,-10.14,0.00,0.00,10.00,0.00,0.00,0.00,34.00,0.00
533083.00,-70.85,-6.86,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
533150.00,-71.61,-4.36,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
533219.00,-72.46,-3.13,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
533287.00,-73.06,-3.13,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
533356.00,-73.06,-4.24,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
533425.00,-74.33,-4.74,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
533494.00,-75.53,-4.74,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
533563.00,-76.53,-5.71,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
533632.00,-77.54,-5.71,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
533700.00,-79.04,-6.47,0.00,9.00,0.00,7.00,0.00,33.00,0.00,26.00
533769.00,-80.42,-7.21,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
533836.00,-81.25,-7.83,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
533904.00,-81.76,-7.83,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
533971.00,-81.76,-7.13,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
534039.00,-81.76,-6.57,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
534107.00,-81.76,-5.99,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
534174.00,-81.76,-5.06,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
534242.00,-81.76,-4.00,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
534309.00,-81.76,-3.32,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
534377.00,-81.76,-2.53,0.00,0.00,3.00,0.00,0.00,0.00,24.00,0.00
534445.00,-81.76,-1.52,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
534513.00,-82.40,-0.56,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
534582.00,-82.40,0.55,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
534649.00,-81.76,1.16,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
534717.00,-81.76,1.16,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
534785.00,-81.76,1.16,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
534852.00,-81.13,1.16,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
534920.00,-81.13,0.59,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
534987.00,-81.13,0.59,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
535055.00,-81.13,0.59,6.00,0.00,2.00,0.00,26.00,0.00,22.00,0.00
535122.00,-80.56,0.59,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
535190.00,-80.56,0.59,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
535258.00,-80.56,-0.15,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
535326.00,-81.24,-1.05,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
535395.00,-81.24,-2.16,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
535463.00,-81.94,-3.06,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
535532.00,-81.94,-3.86,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
535601.00,-82.60,-4.57,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
535669.00,-83.31,-5.23,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
535738.00,-83.90,-6.10,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
535808.00,-84.62,-7.22,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
535874.00,-85.60,-8.16,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
535942.00,-85.60,-8.16,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
536009.00,-85.60,-6.88,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
536077.00,-85.60,-6.37,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
536144.00,-85.60,-6.37,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
536212.00,-85.60,-6.37,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
536280.00,-85.60,-5.74,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
536347.00,-85.60,-4.99,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
536415.00,-85.60,-3.70,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
536483.00,-85.60,-2.38,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
536551.00,-85.60,-1.70,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
536620.00,-86.47,-1.19,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
536689.00,-86.47,-0.30,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
536758.00,-87.27,0.76,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
536825.00,-88.23,2.02,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
536893.00,-89.52,3.40,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
536961.00,-90.83,4.82,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
537028.00,-92.04,6.41,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
537096.00,-93.39,8.16,0.00,2.00,2.00,0.00,0.00,22.00,22.00,0.00
537163.00,-95.01,9.89,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
537230.00,-96.38,10.86,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
537297.00,-96.38,10.86,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
537365.00,-96.38,10.86,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
537433.00,-95.59,11.62,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
537500.00,-95.04,11.62,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
537568.00,-95.04,11.62,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
537635.00,-95.04,11.62,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
537703.00,-94.35,10.86,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
537771.00,-93.37,10.86,7.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00
537838.00,-92.33,10.86,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
537907.00,-91.25,10.86,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
537975.00,-91.25,10.86,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
538044.00,-92.00,10.86,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
538113.00,-92.00,11.66,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
538181.00,-92.00,12.64,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
538250.00,-92.00,13.39,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
538318.00,-92.00,14.08,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
538387.00,-92.00,14.79,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
538456.00,-92.00,15.70,11.00,0.00,2.00,0.00,0.00,0.00,22.00,0.00
538524.00,-92.00,17.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
538592.00,-92.00,18.16,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
538659.00,-92.00,18.16,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
538727.00,-92.00,18.16,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
538795.00,-92.00,17.55,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
538862.00,-92.00,16.68,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
538930.00,-92.00,15.68,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
538997.00,-92.00,14.74,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
539065.00,-92.00,13.80,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
539132.00,-92.00,13.13,0.00,0.00,0.00,3.00,0.00,0.00,0.00,21.00
539201.00,-92.00,12.50,0.00,0.00,11.00,0.00,0.00,0.00,21.00,0.00
539269.00,-92.00,11.96,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
539336.00,-91.29,11.96,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
539404.00,-91.29,11.96,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
539471.00,-91.29,11.96,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
539539.00,-91.29,11.96,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
539607.00,-91.29,11.96,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
539674.00,-90.34,11.96,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
539742.00,-90.34,11.96,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
539809.00,-89.82,11.31,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00
539878.00,-89.82,11.31,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
539944.00,-89.82,11.31,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
540012.00,-89.30,10.24,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
540080.00,-89.30,9.08,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
540146.00,-89.30,8.21,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
540213.00,-89.30,7.54,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
540279.00,-89.30,6.62,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
540346.00,-89.30,5.37,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
540412.00,-88.67,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
540479.00,-88.67,2.68,0.00,0.00,0.00,4.00,0.00,0.00,0.00,23.00
540547.00,-88.67,1.36,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
540615.00,-88.67,0.45,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
540684.00,-88.67,0.45,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
540752.00,-90.26,1.36,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
540821.00,-91.55,2.27,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
540890.00,-92.45,2.82,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
540958.00,-93.14,3.72,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
541027.00,-94.22,4.99,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
541095.00,-95.30,5.64,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
541164.00,-96.36,5.64,0.00,10.00,6.00,0.00,0.00,35.00,28.00,0.00
541233.00,-98.72,7.40,8.00,0.00,0.00,5.00,28.00,0.00,0.00,24.00
541300.00,-101.82,8.71,8.00,0.00,0.00,5.00,28.00,0.00,0.00,24.00
541369.00,-103.47,8.71,8.00,0.00,0.00,5.00,28.00,0.00,0.00,24.00
541437.00,-103.47,8.71,8.00,0.00,0.00,5.00,28.00,0.00,0.00,24.00
541506.00,-102.90,8.71,8.00,0.00,0.00,5.00,28.00,0.00,0.00,24.00
541575.00,-102.90,8.71,8.00,0.00,0.00,5.00,28.00,0.00,0.00,24.00
541643.00,-102.90,8.71,8.00,0.00,0.00,5.00,28.00,0.00,0.00,24.00
541712.00,-102.32,8.71,8.00,0.00,0.00,5.00,28.00,0.00,0.00,24.00
541780.00,-101.58,8.71,8.00,0.00,0.00,5.00,28.00,0.00,0.00,24.00
541849.00,-101.58,8.71,8.00,0.00,0.00,5.00,28.00,0.00,0.00,24.00
541919.00,-101.06,8.71,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
541986.00,-101.06,8.71,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
542055.00,-100.22,8.71,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
542124.00,-100.22,8.71,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
542192.00,-100.22,8.16,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
542261.00,-98.95,8.16,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
542328.00,-97.42,8.16,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
542396.00,-96.88,8.16,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
542464.00,-96.88,8.16,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
542531.00,-95.59,8.16,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
542600.00,-93.86,9.11,8.00,0.00,3.00,0.00,28.00,0.00,24.00,0.00
542666.00,-92.77,9.11,8.00,0.00,3.00,0.00,28.00,0.00,24.00,0.00
542734.00,-92.14,8.42,8.00,0.00,3.00,0.00,28.00,0.00,24.00,0.00
542801.00,-91.50,8.42,8.00,0.00,3.00,0.00,28.00,0.00,24.00,0.00
542869.00,-90.80,8.42,8.00,0.00,3.00,0.00,28.00,0.00,24.00,0.00
542937.00,-90.20,8.42,8.00,0.00,3.00,0.00,28.00,0.00,24.00,0.00
543004.00,-89.69,7.65,8.00,0.00,3.00,0.00,28.00,0.00,24.00,0.00
543072.00,-89.14,7.65,8.00,0.00,3.00,0.00,28.00,0.00,24.00,0.00
543139.00,-88.45,7.12,8.00,0.00,3.00,0.00,28.00,0.00,24.00,0.00
543207.00,-87.61,7.12,8.00,0.00,3.00,0.00,28.00,0.00,24.00,0.00
543276.00,-86.66,7.12,0.00,5.00,0.00,2.00,0.00,27.00,0.00,20.00
543342.00,-85.81,6.42,0.00,5.00,0.00,2.00,0.00,27.00,0.00,20.00
543410.00,-85.81,6.42,0.00,5.00,0.00,2.00,0.00,27.00,0.00,20.00
543478.00,-85.81,5.60,0.00,5.00,0.00,2.00,0.00,27.00,0.00,20.00
543546.00,-86.61,4.88,0.00,5.00,0.00,2.00,0.00,27.00,0.00,20.00
543613.00,-86.61,4.32,0.00,5.00,0.00,2.00,0.00,27.00,0.00,20.00
543681.00,-87.27,3.45,0.00,5.00,0.00,2.00,0.00,27.00,0.00,20.00
543749.00,-87.27,2.09,0.00,5.00,0.00,2.00,0.00,27.00,0.00,20.00
543816.00,-87.95,1.00,0.00,5.00,0.00,2.00,0.00,27.00,0.00,20.00
543884.00,-88.63,0.35,0.00,5.00,0.00,2.00,0.00,27.00,0.00,20.00
543951.00,-89.39,0.35,0.00,7.00,0.00,1.00,0.00,30.00,0.00,19.00
544019.00,-90.03,-0.40,0.00,7.00,0.00,1.00,0.00,30.00,0.00,19.00
544088.00,-90.61,-0.40,0.00,7.00,0.00,1.00,0.00,30.00,0.00,19.00
544156.00,-91.61,-1.69,0.00,7.00,0.00,1.00,0.00,30.00,0.00,19.00
544225.00,-92.96,-2.65,0.00,7.00,0.00,1.00,0.00,30.00,0.00,19.00
544293.00,-93.83,-2.65,0.00,7.00,0.00,1.00,0.00,30.00,0.00,19.00
544362.00,-93.83,-3.22,0.00,7.00,0.00,1.00,0.00,30.00,0.00,19.00
544431.00,-94.85,-3.93,0.00,7.00,0.00,1.00,0.00,30.00,0.00,19.00
544499.00,-94.85,-5.21,0.00,7.00,0.00,1.00,0.00,30.00,0.00,19.00
544568.00,-95.86,-6.23,0.00,7.00,0.00,1.00,0.00,30.00,0.00,19.00
544636.00,-96.58,-6.23,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
544704.00,-97.43,-6.93,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
544772.00,-97.43,-6.93,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
544839.00,-97.43,-6.93,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
544907.00,-95.66,-6.93,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
544974.00,-94.14,-7.68,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
545042.00,-94.14,-7.68,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
545110.00,-94.14,-7.16,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
545177.00,-93.25,-7.16,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
545245.00,-92.37,-7.16,1.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
545313.00,-91.29,-7.88,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
545381.00,-90.42,-7.88,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
545449.00,-90.42,-8.67,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
545518.00,-90.42,-9.26,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
545587.00,-90.42,-10.19,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
545656.00,-90.42,-11.29,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
545726.00,-90.42,-12.65,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
545796.00,-90.42,-14.05,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
545865.00,-90.42,-15.28,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
545935.00,-90.42,-16.96,0.00,1.00,0.00,9.00,0.00,20.00,0.00,29.00
546006.00,-90.42,-19.30,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
546074.00,-90.42,-20.98,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
546143.00,-90.42,-20.98,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
546211.00,-90.42,-20.98,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
546280.00,-88.80,-21.59,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
546349.00,-88.80,-21.59,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
546417.00,-88.80,-21.59,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
546486.00,-87.88,-21.59,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
546554.00,-87.13,-21.59,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
546623.00,-86.35,-21.59,5.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00
546692.00,-85.70,-21.59,3.00,0.00,1.00,0.00,22.00,0.00,21.00,0.00
546761.00,-85.16,-21.59,3.00,0.00,1.00,0.00,22.00,0.00,21.00,0.00
546831.00,-85.16,-21.06,3.00,0.00,1.00,0.00,22.00,0.00,21.00,0.00
546900.00,-84.59,-21.06,3.00,0.00,1.00,0.00,22.00,0.00,21.00,0.00
546970.00,-84.59,-21.06,3.00,0.00,1.00,0.00,22.00,0.00,21.00,0.00
547040.00,-84.04,-21.06,3.00,0.00,1.00,0.00,22.00,0.00,21.00,0.00
547109.00,-84.04,-21.06,3.00,0.00,1.00,0.00,22.00,0.00,21.00,0.00
547179.00,-82.82,-21.06,3.00,0.00,1.00,0.00,22.00,0.00,21.00,0.00
547249.00,-81.93,-21.06,3.00,0.00,1.00,0.00,22.00,0.00,21.00,0.00
547318.00,-81.26,-21.06,3.00,0.00,1.00,0.00,22.00,0.00,21.00,0.00
547389.00,-80.72,-20.48,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
547457.00,-79.88,-20.48,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
547525.00,-79.16,-20.48,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
547594.00,-79.16,-20.48,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
547662.00,-77.40,-20.48,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
547731.00,-75.21,-20.48,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
547800.00,-73.76,-20.48,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
547869.00,-73.11,-20.48,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
547938.00,-71.64,-20.48,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
548006.00,-69.42,-20.48,9.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00
548075.00,-67.19,-20.48,0.00,10.00,3.00,0.00,0.00,35.00,24.00,0.00
548146.00,-65.52,-20.48,0.00,10.00,3.00,0.00,0.00,35.00,24.00,0.00
548216.00,-65.52,-19.72,0.00,10.00,3.00,0.00,0.00,35.00,24.00,0.00
548287.00,-67.09,-19.72,0.00,10.00,3.00,0.00,0.00,35.00,24.00,0.00
548358.00,-68.30,-18.97,0.00,10.00,3.00,0.00,0.00,35.00,24.00,0.00
548428.00,-69.16,-18.30,0.00,10.00,3.00,0.00,0.00,35.00,24.00,0.00
548499.00,-69.97,-17.65,0.00,10.00,3.00,0.00,0.00,35.00,24.00,0.00
548570.00,-70.92,-17.65,0.00,10.00,3.00,0.00,0.00,35.00,24.00,0.00
548640.00,-72.07,-16.94,0.00,10.00,3.00,0.00,0.00,35.00,24.00,0.00
548711.00,-72.99,-16.41,0.00,10.00,3.00,0.00,0.00,35.00,24.00,0.00
548783.00,-74.03,-15.69,0.00,2.00,7.00,0.00,0.00,22.00,30.00,0.00
