







SparkFun Displacement Sensor Example
waiting to start...

















































Characterizing Negative Y
861434.00,-7.96,-2.90,27
861488.00,-7.96,-2.90,27
861540.00,-7.96,-3.70,27
861592.00,-7.96,-3.70,27
861644.00,-7.96,-4.50,27
861697.00,-7.96,-4.50,27
861749.00,-8.50,-4.50,27
861801.00,-8.50,-5.11,27
861853.00,-8.50,-5.11,27
861905.00,-8.50,-5.11,27
861959.00,-8.50,-5.11,27
862011.00,-8.50,-4.46,27
862063.00,-8.50,-4.46,27
862115.00,-8.50,-5.35,27
862168.00,-8.50,-5.35,27
862220.00,-8.50,-5.35,27
862272.00,-8.50,-6.31,27
862324.00,-8.50,-6.31,27
862377.00,-8.50,-6.31,27
862430.00,-8.50,-6.31,27
862482.00,-7.98,-6.31,27
862534.00,-7.98,-5.80,27
862586.00,-7.98,-5.80,27
862639.00,-7.98,-5.80,27
862691.00,-7.98,-6.53,27
862743.00,-7.98,-6.53,27
862796.00,-7.98,-6.53,27
862849.00,-7.98,-7.15,27
862901.00,-7.98,-7.15,27
862953.00,-7.98,-7.15,27
863005.00,-7.98,-7.15,27


















































activating antagonistic y
2, 5.42
activating antagonistic y
2, 6.94
























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































983161.00,-7.98,-4.29,28
983215.00,-7.98,-3.56,28
983267.00,-7.98,-3.56,28
983319.00,-8.50,-3.56,28
983371.00,-8.50,-3.56,28
983424.00,-8.50,-3.56,28
983476.00,-8.50,-3.56,28
983528.00,-7.90,-2.55,28
983580.00,-7.90,-2.55,28
983632.00,-7.90,-2.55,28
983686.00,-7.90,-3.45,28
983738.00,-8.53,-4.18,28
983790.00,-8.53,-4.18,28
983842.00,-8.53,-4.81,28
983895.00,-8.53,-4.81,28
983947.00,-8.53,-4.81,28
983999.00,-8.53,-4.81,28
984051.00,-8.53,-4.81,28
984104.00,-8.53,-4.17,28
984157.00,-8.53,-4.17,28
984209.00,-8.53,-4.89,28
984261.00,-8.53,-4.89,28
984313.00,-8.53,-4.89,28
984366.00,-8.53,-5.53,28
984418.00,-8.53,-5.53,28
984470.00,-8.53,-5.53,28
984522.00,-7.93,-5.53,28
984576.00,-7.93,-5.53,28
984628.00,-7.93,-5.53,28
984680.00,-7.93,-5.53,28
984732.00,-7.93,-5.53,28
984784.00,-7.93,-6.43,28
984837.00,-7.93,-6.43,28
984889.00,-7.93,-7.07,28
984941.00,-7.93,-7.07,28
984993.00,-7.93,-7.07,28
985047.00,-7.93,-7.07,28
985099.00,-7.93,-6.49,28
985151.00,-7.93,-6.49,28
985203.00,-7.93,-6.49,28
985255.00,-7.93,-7.32,28


















































activating antagonistic y
2, 4.68
activating antagonistic y
2, 6.45
























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































1105412.00,-8.45,-3.12,29
1105465.00,-8.45,-2.33,29
1105517.00,-7.90,-2.33,29
1105569.00,-7.90,-2.33,29
1105622.00,-7.90,-2.85,29
1105674.00,-8.44,-2.85,29
1105726.00,-8.44,-3.63,29
1105779.00,-8.44,-3.63,29
1105831.00,-8.44,-3.63,29
1105884.00,-8.44,-3.63,29
1105936.00,-7.80,-3.63,29
1105988.00,-7.80,-3.02,29
1106040.00,-7.80,-3.02,29
1106094.00,-7.80,-3.90,29
1106146.00,-7.80,-3.90,29
1106198.00,-7.80,-3.90,29
1106250.00,-7.80,-4.67,29
1106302.00,-7.80,-4.67,29
1106355.00,-7.80,-4.67,29
1106407.00,-7.80,-4.67,29
1106460.00,-7.80,-4.67,29
1106512.00,-7.80,-4.67,29
1106565.00,-7.80,-4.67,29
1106617.00,-7.80,-4.67,29
1106669.00,-7.80,-5.58,29
1106721.00,-7.80,-5.58,29
1106775.00,-7.80,-6.28,29
1106827.00,-7.80,-6.28,29
1106879.00,-7.80,-6.28,29
1106931.00,-7.80,-5.67,29
1106983.00,-7.80,-5.67,29
1107036.00,-7.80,-5.67,29
1107088.00,-7.80,-5.67,29
1107141.00,-7.80,-6.48,29
1107193.00,-7.80,-6.48,29
1107246.00,-7.80,-7.20,29
1107298.00,-7.80,-7.81,29
1107350.00,-7.80,-7.81,29
1107402.00,-7.80,-7.81,29
1107456.00,-7.80,-7.81,29
1107508.00,-7.80,-6.99,29


















































activating antagonistic y
2, 5.01
activating antagonistic y
2, 6.49

























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































1227664.00,-7.80,-2.84,30
1227716.00,-7.80,-2.84,30
1227768.00,-7.80,-2.26,30
1227822.00,-7.80,-2.26,30
1227874.00,-7.80,-2.26,30
1227926.00,-7.80,-2.26,30
1227978.00,-7.80,-2.26,30
1228030.00,-7.80,-3.28,30
1228083.00,-7.80,-3.28,30
1228136.00,-8.35,-3.28,30
1228188.00,-8.35,-3.99,30
1228240.00,-8.35,-3.99,30
1228293.00,-8.35,-3.99,30
1228345.00,-8.35,-3.99,30
1228397.00,-7.83,-3.99,30
1228450.00,-7.83,-3.99,30
1228503.00,-7.83,-3.99,30
1228555.00,-7.83,-3.99,30
1228607.00,-7.83,-3.99,30
1228659.00,-7.83,-4.55,30
1228711.00,-7.83,-4.55,30
1228764.00,-7.83,-5.17,30
1228817.00,-8.37,-5.17,30
1228869.00,-8.37,-5.17,30
1228921.00,-8.37,-5.91,30
1228974.00,-8.37,-5.91,30
1229026.00,-8.37,-5.91,30
1229078.00,-8.37,-5.91,30
1229131.00,-8.37,-5.91,30
1229184.00,-7.82,-5.27,30
1229236.00,-7.82,-5.27,30
1229288.00,-7.82,-5.77,30
1229340.00,-7.82,-5.77,30
1229392.00,-7.82,-6.70,30
1229446.00,-7.82,-6.70,30
