Time,theta_x,theta_y,PX,NX,PY,NY,PX_raw,NX_raw,PY_raw,NY_raw
167444.00,4.85,-78.47,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
167511.00,4.85,-78.47,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
167577.00,4.85,-77.50,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
167644.00,4.85,-77.50,0.00,0.00,1.00,0.00,0.00,0.00,21.00,0.00
167710.00,4.85,-77.50,0.00,4.00,0.00,5.00,0.00,25.00,0.00,24.00
167778.00,4.85,-76.95,0.00,4.00,0.00,5.00,0.00,25.00,0.00,24.00
167845.00,4.85,-76.95,0.00,4.00,0.00,5.00,0.00,25.00,0.00,24.00
167913.00,4.85,-78.35,0.00,4.00,0.00,5.00,0.00,25.00,0.00,24.00
167981.00,4.85,-79.10,0.00,4.00,0.00,5.00,0.00,25.00,0.00,24.00
168048.00,4.85,-79.10,0.00,4.00,0.00,5.00,0.00,25.00,0.00,24.00
168116.00,4.85,-80.09,0.00,4.00,0.00,5.00,0.00,25.00,0.00,24.00
168183.00,4.85,-81.26,0.00,4.00,0.00,5.00,0.00,25.00,0.00,24.00
168251.00,4.85,-82.16,0.00,4.00,0.00,5.00,0.00,25.00,0.00,24.00
168318.00,4.85,-83.23,0.00,4.00,0.00,5.00,0.00,25.00,0.00,24.00
168386.00,5.53,-84.90,9.00,0.00,7.00,0.00,29.00,0.00,30.00,0.00
168454.00,5.53,-86.25,9.00,0.00,7.00,0.00,29.00,0.00,30.00,0.00
168521.00,5.53,-86.25,9.00,0.00,7.00,0.00,29.00,0.00,30.00,0.00
168589.00,5.53,-86.25,9.00,0.00,7.00,0.00,29.00,0.00,30.00,0.00
168656.00,5.53,-86.25,9.00,0.00,7.00,0.00,29.00,0.00,30.00,0.00
168724.00,5.53,-85.62,9.00,0.00,7.00,0.00,29.00,0.00,30.00,0.00
168792.00,5.53,-84.91,9.00,0.00,7.00,0.00,29.00,0.00,30.00,0.00
168859.00,5.53,-84.91,9.00,0.00,7.00,0.00,29.00,0.00,30.00,0.00
168927.00,5.53,-84.91,9.00,0.00,7.00,0.00,29.00,0.00,30.00,0.00
168994.00,5.53,-84.91,9.00,0.00,7.00,0.00,29.00,0.00,30.00,0.00
169062.00,5.53,-84.91,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
169128.00,5.53,-83.85,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
169195.00,5.53,-83.85,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
169262.00,5.53,-83.85,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
169328.00,5.53,-83.85,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
169395.00,5.53,-83.09,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
169461.00,5.53,-83.09,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
169528.00,5.53,-83.09,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
169594.00,5.53,-83.09,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
169661.00,5.53,-82.27,0.00,0.00,5.00,0.00,0.00,0.00,27.00,0.00
169728.00,5.53,-81.74,0.00,9.00,8.00,0.00,0.00,33.00,31.00,0.00
169795.00,5.53,-81.74,0.00,9.00,8.00,0.00,0.00,33.00,31.00,0.00
169863.00,5.53,-82.33,0.00,9.00,8.00,0.00,0.00,33.00,31.00,0.00
169930.00,5.53,-83.28,0.00,9.00,8.00,0.00,0.00,33.00,31.00,0.00
169998.00,5.53,-84.20,0.00,9.00,8.00,0.00,0.00,33.00,31.00,0.00
170065.00,5.53,-84.82,0.00,9.00,8.00,0.00,0.00,33.00,31.00,0.00
170133.00,5.53,-85.92,0.00,9.00,8.00,0.00,0.00,33.00,31.00,0.00
170201.00,5.53,-87.73,0.00,9.00,8.00,0.00,0.00,33.00,31.00,0.00
170268.00,5.53,-89.84,0.00,9.00,8.00,0.00,0.00,33.00,31.00,0.00
170336.00,5.53,-92.05,0.00,9.00,8.00,0.00,0.00,33.00,31.00,0.00
170404.00,5.53,-94.29,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
170471.00,5.53,-97.15,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
170539.00,6.13,-100.32,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
170607.00,6.13,-102.82,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
170676.00,6.13,-105.26,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
170744.00,6.13,-108.22,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
170813.00,6.13,-110.81,0.00,8.00,7.00,0.00,0.00,32.00,30.00,0.00
190882.00,6.13,-100.52,0.00,0.00,0.00,1.00,0.00,0.00,0.00,19.00
190939.00,4.17,-72.99,0.00,0.00,0.00,1.00,0.00,0.00,0.00,19.00
191000.00,2.96,-52.95,0.00,0.00,0.00,1.00,0.00,0.00,0.00,19.00
191067.00,2.96,-50.87,0.00,0.00,0.00,1.00,0.00,0.00,0.00,19.00
191133.00,2.96,-54.09,0.00,0.00,0.00,1.00,0.00,0.00,0.00,19.00
191200.00,2.96,-55.64,0.00,0.00,0.00,1.00,0.00,0.00,0.00,19.00
191266.00,2.96,-55.64,0.00,0.00,0.00,1.00,0.00,0.00,0.00,19.00
191333.00,2.96,-55.01,0.00,0.00,0.00,1.00,0.00,0.00,0.00,19.00
191399.00,2.96,-55.01,0.00,0.00,0.00,1.00,0.00,0.00,0.00,19.00
191466.00,2.96,-55.01,0.00,0.00,0.00,1.00,0.00,0.00,0.00,19.00
191534.00,2.96,-55.01,4.00,0.00,7.00,0.00,23.00,0.00,30.00,0.00
191600.00,2.96,-55.01,4.00,0.00,7.00,0.00,23.00,0.00,30.00,0.00
191668.00,2.96,-55.01,4.00,0.00,7.00,0.00,23.00,0.00,30.00,0.00
191735.00,2.96,-55.01,4.00,0.00,7.00,0.00,23.00,0.00,30.00,0.00
191803.00,2.96,-55.01,4.00,0.00,7.00,0.00,23.00,0.00,30.00,0.00
191870.00,2.96,-54.30,4.00,0.00,7.00,0.00,23.00,0.00,30.00,0.00
191938.00,2.96,-54.30,4.00,0.00,7.00,0.00,23.00,0.00,30.00,0.00
192006.00,2.96,-54.30,4.00,0.00,7.00,0.00,23.00,0.00,30.00,0.00
192073.00,2.96,-54.30,4.00,0.00,7.00,0.00,23.00,0.00,30.00,0.00
192141.00,2.96,-54.30,4.00,0.00,7.00,0.00,23.00,0.00,30.00,0.00
192209.00,2.96,-54.30,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
192276.00,2.96,-54.30,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
192344.00,2.96,-54.30,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
192411.00,2.96,-54.30,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
192479.00,2.96,-54.30,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
192546.00,2.96,-54.30,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
192614.00,2.96,-54.30,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
192681.00,2.96,-54.30,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
192749.00,2.96,-54.30,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
192817.00,2.96,-54.30,10.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00
192885.00,2.96,-54.30,0.00,0.00,0.00,10.00,0.00,0.00,0.00,30.00
192952.00,2.96,-54.30,0.00,0.00,0.00,10.00,0.00,0.00,0.00,30.00
193019.00,2.96,-54.30,0.00,0.00,0.00,10.00,0.00,0.00,0.00,30.00
193087.00,2.96,-54.30,0.00,0.00,0.00,10.00,0.00,0.00,0.00,30.00
193156.00,2.96,-54.30,0.00,0.00,0.00,10.00,0.00,0.00,0.00,30.00
193223.00,2.96,-54.30,0.00,0.00,0.00,10.00,0.00,0.00,0.00,30.00
193291.00,2.96,-54.30,0.00,0.00,0.00,10.00,0.00,0.00,0.00,30.00
193358.00,2.96,-54.30,0.00,0.00,0.00,10.00,0.00,0.00,0.00,30.00
193426.00,2.96,-54.30,0.00,0.00,0.00,10.00,0.00,0.00,0.00,30.00
193494.00,2.96,-54.30,0.00,0.00,0.00,10.00,0.00,0.00,0.00,30.00
193561.00,2.96,-54.30,10.00,0.00,3.00,0.00,30.00,0.00,24.00,0.00
193630.00,2.96,-53.70,10.00,0.00,3.00,0.00,30.00,0.00,24.00,0.00
193698.00,2.96,-53.70,10.00,0.00,3.00,0.00,30.00,0.00,24.00,0.00
193767.00,2.96,-53.70,10.00,0.00,3.00,0.00,30.00,0.00,24.00,0.00
193836.00,2.96,-54.37,10.00,0.00,3.00,0.00,30.00,0.00,24.00,0.00
193904.00,2.96,-54.37,10.00,0.00,3.00,0.00,30.00,0.00,24.00,0.00
193973.00,2.96,-53.61,10.00,0.00,3.00,0.00,30.00,0.00,24.00,0.00
194041.00,2.96,-53.61,10.00,0.00,3.00,0.00,30.00,0.00,24.00,0.00
194110.00,2.96,-53.61,10.00,0.00,3.00,0.00,30.00,0.00,24.00,0.00
194179.00,2.96,-53.61,10.00,0.00,3.00,0.00,30.00,0.00,24.00,0.00
194247.00,2.96,-53.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
194314.00,2.96,-53.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
194380.00,2.96,-53.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
194447.00,2.96,-53.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
194513.00,2.96,-53.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
194580.00,2.96,-53.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
194647.00,2.96,-53.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
194713.00,2.96,-53.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
194780.00,2.96,-53.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
194846.00,2.96,-53.61,0.00,0.00,0.00,5.00,0.00,0.00,0.00,24.00
194913.00,2.96,-53.61,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
194980.00,2.96,-53.61,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
195048.00,2.96,-53.61,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
195116.00,2.96,-54.82,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
195183.00,2.96,-54.82,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
195251.00,2.96,-55.47,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
195318.00,2.96,-56.13,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
195386.00,2.96,-56.65,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
195453.00,2.96,-57.16,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
195521.00,2.96,-57.84,0.00,8.00,0.00,4.00,0.00,32.00,0.00,23.00
195590.00,3.62,-58.61,0.00,4.00,0.00,2.00,0.00,25.00,0.00,20.00
195656.00,3.62,-59.40,0.00,4.00,0.00,2.00,0.00,25.00,0.00,20.00
195724.00,3.62,-60.02,0.00,4.00,0.00,2.00,0.00,25.00,0.00,20.00
195791.00,3.62,-60.54,0.00,4.00,0.00,2.00,0.00,25.00,0.00,20.00
195859.00,3.62,-61.11,0.00,4.00,0.00,2.00,0.00,25.00,0.00,20.00
195927.00,3.62,-61.11,0.00,4.00,0.00,2.00,0.00,25.00,0.00,20.00
195994.00,3.62,-62.42,0.00,4.00,0.00,2.00,0.00,25.00,0.00,20.00
196062.00,3.62,-63.67,0.00,4.00,0.00,2.00,0.00,25.00,0.00,20.00
196129.00,3.62,-64.55,0.00,4.00,0.00,2.00,0.00,25.00,0.00,20.00
196197.00,4.13,-65.27,0.00,4.00,0.00,2.00,0.00,25.00,0.00,20.00
196265.00,4.13,-66.17,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
196332.00,4.13,-67.53,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
196400.00,4.13,-69.09,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
196467.00,4.13,-70.04,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
196535.00,4.13,-70.73,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
196602.00,4.13,-71.78,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
196670.00,4.68,-72.92,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
196738.00,4.68,-73.77,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
196805.00,4.68,-74.79,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
196873.00,4.68,-76.49,0.00,4.00,9.00,0.00,0.00,25.00,33.00,0.00
196941.00,5.22,-78.14,5.00,0.00,3.00,0.00,24.00,0.00,24.00,0.00
197008.00,5.22,-78.76,5.00,0.00,3.00,0.00,24.00,0.00,24.00,0.00
197075.00,5.22,-78.76,5.00,0.00,3.00,0.00,24.00,0.00,24.00,0.00
197143.00,5.22,-78.76,5.00,0.00,3.00,0.00,24.00,0.00,24.00,0.00
197211.00,5.22,-78.76,5.00,0.00,3.00,0.00,24.00,0.00,24.00,0.00
197278.00,5.22,-78.76,5.00,0.00,3.00,0.00,24.00,0.00,24.00,0.00
197346.00,5.22,-78.76,5.00,0.00,3.00,0.00,24.00,0.00,24.00,0.00
197413.00,5.22,-78.03,5.00,0.00,3.00,0.00,24.00,0.00,24.00,0.00
197482.00,5.22,-77.42,5.00,0.00,3.00,0.00,24.00,0.00,24.00,0.00
197550.00,5.22,-77.42,5.00,0.00,3.00,0.00,24.00,0.00,24.00,0.00
197617.00,5.22,-77.42,6.00,0.00,7.00,0.00,26.00,0.00,30.00,0.00
197685.00,5.22,-77.42,6.00,0.00,7.00,0.00,26.00,0.00,30.00,0.00
197752.00,5.22,-77.42,6.00,0.00,7.00,0.00,26.00,0.00,30.00,0.00
197820.00,5.22,-76.52,6.00,0.00,7.00,0.00,26.00,0.00,30.00,0.00
197888.00,5.22,-76.52,6.00,0.00,7.00,0.00,26.00,0.00,30.00,0.00
197955.00,5.22,-75.81,6.00,0.00,7.00,0.00,26.00,0.00,30.00,0.00
198023.00,5.22,-75.27,6.00,0.00,7.00,0.00,26.00,0.00,30.00,0.00
198090.00,5.22,-75.27,6.00,0.00,7.00,0.00,26.00,0.00,30.00,0.00
198158.00,5.22,-75.27,6.00,0.00,7.00,0.00,26.00,0.00,30.00,0.00
198225.00,5.22,-75.27,6.00,0.00,7.00,0.00,26.00,0.00,30.00,0.00
198293.00,5.22,-75.27,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
198360.00,4.59,-74.21,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
198426.00,4.59,-74.21,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
198493.00,4.59,-74.21,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
198559.00,4.59,-74.21,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
198626.00,4.59,-73.52,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
198692.00,4.59,-73.52,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
198759.00,4.59,-72.93,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
198825.00,4.59,-72.93,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
198892.00,4.59,-72.93,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
198959.00,4.59,-72.93,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
199026.00,4.59,-72.32,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
199094.00,4.59,-72.32,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
199161.00,4.59,-73.77,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
199229.00,4.59,-75.25,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
199297.00,4.59,-76.19,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
199364.00,4.59,-76.95,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
199432.00,4.59,-77.80,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
199499.00,5.20,-78.48,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
199567.00,5.20,-79.67,0.00,8.00,0.00,3.00,0.00,32.00,0.00,21.00
199634.00,5.20,-82.09,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
199701.00,5.20,-84.69,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
199768.00,5.72,-86.55,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
199834.00,5.72,-87.71,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
199901.00,5.72,-88.79,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
199967.00,5.72,-90.27,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
200034.00,5.72,-91.64,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
200100.00,5.72,-92.70,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
200167.00,5.72,-93.84,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
200233.00,5.72,-95.39,0.00,1.00,0.00,0.00,0.00,20.00,0.00,0.00
200300.00,5.72,-97.14,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
200367.00,5.72,-98.59,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
200433.00,6.29,-99.18,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
200500.00,6.29,-98.64,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
200566.00,6.29,-97.94,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
200633.00,6.29,-97.94,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
200699.00,6.29,-97.25,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
200766.00,6.29,-97.25,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
200833.00,6.29,-97.25,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
200899.00,6.29,-96.47,2.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00
200966.00,6.29,-95.87,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
201033.00,6.29,-95.87,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
201101.00,6.29,-95.87,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
201168.00,6.29,-95.17,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
201236.00,6.29,-95.17,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
201304.00,6.29,-94.56,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
201371.00,6.29,-93.67,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
201439.00,6.29,-93.67,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
201506.00,6.29,-93.67,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
201574.00,6.29,-93.67,7.00,0.00,2.00,0.00,27.00,0.00,22.00,0.00
201641.00,6.29,-93.67,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
201708.00,6.29,-93.67,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
201775.00,6.29,-93.67,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
201841.00,6.29,-94.41,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
201908.00,6.29,-95.45,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
201974.00,6.29,-96.42,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
202041.00,6.29,-97.78,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
202107.00,6.29,-99.42,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
202174.00,6.29,-101.15,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
202242.00,6.29,-103.50,0.00,8.00,0.00,0.00,0.00,32.00,0.00,0.00
202309.00,6.29,-106.48,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
202377.00,6.29,-109.17,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
202444.00,6.29,-110.47,0.00,0.00,0.00,8.00,0.00,0.00,0.00,28.00
222513.00,5.62,-98.96,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
222569.00,4.03,-71.63,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
222629.00,2.95,-52.51,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
222696.00,2.95,-50.72,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
222763.00,2.95,-53.74,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
222829.00,2.95,-55.33,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
222896.00,2.95,-55.33,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
222962.00,2.95,-54.81,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
223029.00,2.95,-54.81,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
223095.00,2.95,-54.81,0.00,0.00,4.00,0.00,0.00,0.00,25.00,0.00
223162.00,2.95,-54.81,0.00,3.00,0.00,9.00,0.00,23.00,0.00,29.00
223229.00,2.95,-54.24,0.00,3.00,0.00,9.00,0.00,23.00,0.00,29.00
223297.00,2.95,-54.24,0.00,3.00,0.00,9.00,0.00,23.00,0.00,29.00
223365.00,2.95,-54.88,0.00,3.00,0.00,9.00,0.00,23.00,0.00,29.00
223432.00,2.95,-55.65,0.00,3.00,0.00,9.00,0.00,23.00,0.00,29.00
223500.00,2.95,-56.57,0.00,3.00,0.00,9.00,0.00,23.00,0.00,29.00
223567.00,2.95,-56.57,0.00,3.00,0.00,9.00,0.00,23.00,0.00,29.00
223635.00,3.45,-56.57,0.00,3.00,0.00,9.00,0.00,23.00,0.00,29.00
223703.00,3.45,-56.57,0.00,3.00,0.00,9.00,0.00,23.00,0.00,29.00
223770.00,3.45,-56.57,0.00,3.00,0.00,9.00,0.00,23.00,0.00,29.00
223839.00,3.45,-57.40,0.00,9.00,2.00,0.00,0.00,33.00,22.00,0.00
223905.00,3.45,-58.23,0.00,9.00,2.00,0.00,0.00,33.00,22.00,0.00
223973.00,3.45,-59.03,0.00,9.00,2.00,0.00,0.00,33.00,22.00,0.00
224040.00,3.45,-59.98,0.00,9.00,2.00,0.00,0.00,33.00,22.00,0.00
224108.00,3.45,-61.04,0.00,9.00,2.00,0.00,0.00,33.00,22.00,0.00
224176.00,3.45,-61.83,0.00,9.00,2.00,0.00,0.00,33.00,22.00,0.00
224243.00,3.45,-62.74,0.00,9.00,2.00,0.00,0.00,33.00,22.00,0.00
224311.00,4.02,-63.92,0.00,9.00,2.00,0.00,0.00,33.00,22.00,0.00
224378.00,4.02,-64.95,0.00,9.00,2.00,0.00,0.00,33.00,22.00,0.00
224446.00,4.02,-65.91,0.00,9.00,2.00,0.00,0.00,33.00,22.00,0.00
224515.00,4.02,-67.29,0.00,1.00,5.00,0.00,0.00,20.00,27.00,0.00
224581.00,4.02,-68.97,0.00,1.00,5.00,0.00,0.00,20.00,27.00,0.00
224649.00,4.02,-70.18,0.00,1.00,5.00,0.00,0.00,20.00,27.00,0.00
224716.00,4.55,-70.77,0.00,1.00,5.00,0.00,0.00,20.00,27.00,0.00
224784.00,4.55,-70.77,0.00,1.00,5.00,0.00,0.00,20.00,27.00,0.00
224851.00,4.55,-71.92,0.00,1.00,5.00,0.00,0.00,20.00,27.00,0.00
224919.00,4.55,-72.72,0.00,1.00,5.00,0.00,0.00,20.00,27.00,0.00
224987.00,4.55,-73.57,0.00,1.00,5.00,0.00,0.00,20.00,27.00,0.00
225054.00,4.55,-74.63,0.00,1.00,5.00,0.00,0.00,20.00,27.00,0.00
225122.00,4.55,-75.66,0.00,1.00,5.00,0.00,0.00,20.00,27.00,0.00
225190.00,4.55,-76.26,0.00,11.00,2.00,0.00,0.00,0.00,22.00,0.00
225257.00,5.10,-76.78,0.00,11.00,2.00,0.00,0.00,0.00,22.00,0.00
225325.00,5.10,-76.78,0.00,11.00,2.00,0.00,0.00,0.00,22.00,0.00
225392.00,5.10,-76.78,0.00,11.00,2.00,0.00,0.00,0.00,22.00,0.00
225460.00,5.10,-76.78,0.00,11.00,2.00,0.00,0.00,0.00,22.00,0.00
225527.00,5.10,-76.78,0.00,11.00,2.00,0.00,0.00,0.00,22.00,0.00
225595.00,5.10,-76.78,0.00,11.00,2.00,0.00,0.00,0.00,22.00,0.00
225662.00,5.10,-76.78,0.00,11.00,2.00,0.00,0.00,0.00,22.00,0.00
225731.00,5.10,-76.78,0.00,11.00,2.00,0.00,0.00,0.00,22.00,0.00
225799.00,5.10,-75.94,0.00,11.00,2.00,0.00,0.00,0.00,22.00,0.00
225866.00,5.10,-75.42,0.00,3.00,10.00,0.00,0.00,23.00,34.00,0.00
225935.00,5.10,-75.42,0.00,3.00,10.00,0.00,0.00,23.00,34.00,0.00
226003.00,5.10,-75.42,0.00,3.00,10.00,0.00,0.00,23.00,34.00,0.00
226072.00,5.10,-75.42,0.00,3.00,10.00,0.00,0.00,23.00,34.00,0.00
226141.00,5.10,-76.58,0.00,3.00,10.00,0.00,0.00,23.00,34.00,0.00
226209.00,5.10,-77.44,0.00,3.00,10.00,0.00,0.00,23.00,34.00,0.00
226278.00,5.10,-78.03,0.00,3.00,10.00,0.00,0.00,23.00,34.00,0.00
226347.00,5.10,-78.73,0.00,3.00,10.00,0.00,0.00,23.00,34.00,0.00
226415.00,5.10,-79.72,0.00,3.00,10.00,0.00,0.00,23.00,34.00,0.00
226484.00,5.10,-80.66,0.00,3.00,10.00,0.00,0.00,23.00,34.00,0.00
226552.00,5.10,-82.07,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
226620.00,5.10,-83.97,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
226688.00,5.10,-84.69,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
226755.00,5.70,-83.97,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
226823.00,5.70,-83.27,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
226890.00,5.70,-83.27,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
226958.00,5.70,-82.60,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
227025.00,5.70,-82.60,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
227093.00,5.70,-82.60,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
227161.00,5.70,-82.60,3.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
227228.00,5.70,-82.60,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
227295.00,5.70,-82.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
227361.00,5.70,-81.47,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
227428.00,5.70,-81.47,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
227494.00,5.70,-80.81,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
227561.00,5.70,-80.81,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
227628.00,5.70,-80.81,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
227694.00,5.70,-80.81,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
227761.00,5.70,-80.03,0.00,0.00,0.00,6.00,0.00,0.00,0.00,25.00
