Time,theta_x,theta_y,x_throttle,y_throttle,pwm_px_raw,pwm_nx_raw,pwm_py_raw,pwm_ny_raw
2238779.00,-39.42,-86.85,0.00,-1.00,0.00,0.00,0.00,19.00
2239051.00,-39.42,-89.03,0.00,-1.00,0.00,0.00,0.00,19.00
2239163.00,-39.42,-92.66,0.00,-1.00,0.00,0.00,0.00,19.00
2239233.00,-38.67,-96.03,0.00,-1.00,0.00,0.00,0.00,19.00
2239302.00,-38.67,-97.65,0.00,-1.00,0.00,0.00,0.00,19.00
2239372.00,-38.67,-98.32,0.00,-1.00,0.00,0.00,0.00,19.00
2239441.00,-38.67,-99.24,0.00,-1.00,0.00,0.00,0.00,19.00
2239511.00,-38.67,-100.69,0.00,-1.00,0.00,0.00,0.00,19.00
2259732.00,-35.32,-92.39,1.00,0.00,20.00,0.00,0.00,0.00
2259843.00,-28.15,-70.07,1.00,0.00,20.00,0.00,0.00,0.00
2259911.00,-22.76,-53.76,1.00,0.00,20.00,0.00,0.00,0.00
2259980.00,-21.74,-51.84,1.00,0.00,20.00,0.00,0.00,0.00
2260048.00,-21.74,-54.27,1.00,0.00,20.00,0.00,0.00,0.00
2260117.00,-21.74,-55.98,1.00,0.00,20.00,0.00,0.00,0.00
2260186.00,-21.74,-55.98,1.00,0.00,20.00,0.00,0.00,0.00
2260254.00,-21.74,-55.98,1.00,0.00,20.00,0.00,0.00,0.00
2260323.00,-20.64,-55.98,1.00,0.00,20.00,0.00,0.00,0.00
2260391.00,-20.64,-55.98,1.00,0.00,20.00,0.00,0.00,0.00
2260661.00,-19.93,-55.98,1.00,1.00,20.00,0.00,21.00,0.00
2260772.00,-18.90,-55.98,1.00,1.00,20.00,0.00,21.00,0.00
2260842.00,-17.84,-55.98,1.00,1.00,20.00,0.00,21.00,0.00
2260912.00,-17.25,-55.98,1.00,1.00,20.00,0.00,21.00,0.00
2260981.00,-17.25,-55.43,1.00,1.00,20.00,0.00,21.00,0.00
2261051.00,-16.13,-53.61,1.00,1.00,20.00,0.00,21.00,0.00
2261121.00,-15.61,-53.61,1.00,1.00,20.00,0.00,21.00,0.00
2261190.00,-15.61,-53.61,1.00,1.00,20.00,0.00,21.00,0.00
2261260.00,-14.99,-53.61,1.00,1.00,20.00,0.00,21.00,0.00
2261329.00,-14.38,-53.61,1.00,1.00,20.00,0.00,21.00,0.00
2261599.00,-13.55,-52.65,1.00,2.00,20.00,0.00,22.44,0.00
2261710.00,-12.06,-51.47,1.00,2.00,20.00,0.00,22.44,0.00
2261780.00,-10.66,-50.60,1.00,2.00,20.00,0.00,22.44,0.00
2261850.00,-10.13,-50.60,1.00,2.00,20.00,0.00,22.44,0.00
2261919.00,-10.13,-50.60,1.00,2.00,20.00,0.00,22.44,0.00
2261989.00,-9.17,-50.60,1.00,2.00,20.00,0.00,22.44,0.00
2262057.00,-8.21,-49.09,1.00,2.00,20.00,0.00,22.44,0.00
2262126.00,-7.41,-48.29,1.00,2.00,20.00,0.00,22.44,0.00
2262195.00,-6.88,-48.29,1.00,2.00,20.00,0.00,22.44,0.00
2262263.00,-6.30,-48.29,1.00,2.00,20.00,0.00,22.44,0.00
2262531.00,-4.80,-46.79,2.00,3.00,21.11,0.00,23.89,0.00
2262641.00,-2.40,-44.96,2.00,3.00,21.11,0.00,23.89,0.00
2262710.00,-0.33,-43.52,2.00,3.00,21.11,0.00,23.89,0.00
2262778.00,0.93,-42.80,2.00,3.00,21.11,0.00,23.89,0.00
2262846.00,1.76,-42.22,2.00,3.00,21.11,0.00,23.89,0.00
2262914.00,2.60,-41.50,2.00,3.00,21.11,0.00,23.89,0.00
2262981.00,3.59,-40.78,2.00,3.00,21.11,0.00,23.89,0.00
2263049.00,4.81,-39.82,2.00,3.00,21.11,0.00,23.89,0.00
2263116.00,6.23,-38.46,2.00,3.00,21.11,0.00,23.89,0.00
2263184.00,7.44,-37.30,2.00,3.00,21.11,0.00,23.89,0.00
2263450.00,9.23,-35.53,2.00,3.00,21.11,0.00,23.89,0.00
2263560.00,12.54,-32.67,2.00,3.00,21.11,0.00,23.89,0.00
2263628.00,16.12,-30.14,2.00,3.00,21.11,0.00,23.89,0.00
2263697.00,18.59,-27.77,2.00,3.00,21.11,0.00,23.89,0.00
2263766.00,19.99,-25.13,2.00,3.00,21.11,0.00,23.89,0.00
2263834.00,21.24,-22.88,2.00,3.00,21.11,0.00,23.89,0.00
2263903.00,22.88,-21.44,2.00,3.00,21.11,0.00,23.89,0.00
2263971.00,24.43,-20.19,2.00,3.00,21.11,0.00,23.89,0.00
2264040.00,25.62,-18.77,2.00,3.00,21.11,0.00,23.89,0.00
2264109.00,27.09,-17.53,2.00,3.00,21.11,0.00,23.89,0.00
2264380.00,29.87,-14.95,2.00,3.00,21.11,0.00,23.89,0.00
2264491.00,33.78,-10.42,2.00,3.00,21.11,0.00,23.89,0.00
2264559.00,37.03,-7.00,2.00,3.00,21.11,0.00,23.89,0.00
2264627.00,39.03,-5.64,2.00,3.00,21.11,0.00,23.89,0.00
2264694.00,40.65,-4.01,2.00,3.00,21.11,0.00,23.89,0.00
2264762.00,42.21,-2.00,2.00,3.00,21.11,0.00,23.89,0.00
2264829.00,43.68,-0.90,2.00,3.00,21.11,0.00,23.89,0.00
2264897.00,45.23,0.37,2.00,3.00,21.11,0.00,23.89,0.00
2264964.00,46.86,2.95,2.00,3.00,21.11,0.00,23.89,0.00
2265030.00,48.30,5.03,2.00,3.00,21.11,0.00,23.89,0.00
2265297.00,50.41,7.03,1.00,2.00,20.00,0.00,22.44,0.00
2265405.00,53.89,11.25,1.00,2.00,20.00,0.00,22.44,0.00
2265473.00,57.56,16.22,1.00,2.00,20.00,0.00,22.44,0.00
2265540.00,59.95,18.71,1.00,2.00,20.00,0.00,22.44,0.00
2265609.00,60.49,18.71,1.00,2.00,20.00,0.00,22.44,0.00
2265676.00,60.49,19.66,1.00,2.00,20.00,0.00,22.44,0.00
2265744.00,61.82,21.95,1.00,2.00,20.00,0.00,22.44,0.00
2265811.00,63.21,23.53,1.00,2.00,20.00,0.00,22.44,0.00
2265879.00,64.17,24.54,1.00,2.00,20.00,0.00,22.44,0.00
2265947.00,64.90,26.30,1.00,2.00,20.00,0.00,22.44,0.00
2266215.00,66.51,29.26,0.00,1.00,0.00,0.00,21.00,0.00
2266323.00,69.30,33.05,0.00,1.00,0.00,0.00,21.00,0.00
2266390.00,71.17,36.21,0.00,1.00,0.00,0.00,21.00,0.00
2266457.00,71.17,37.89,0.00,1.00,0.00,0.00,21.00,0.00
2266523.00,70.60,38.82,0.00,1.00,0.00,0.00,21.00,0.00
2266590.00,70.06,39.72,0.00,1.00,0.00,0.00,21.00,0.00
2266656.00,69.53,40.87,0.00,1.00,0.00,0.00,21.00,0.00
2266723.00,69.53,42.50,0.00,1.00,0.00,0.00,21.00,0.00
2266789.00,68.82,44.27,0.00,1.00,0.00,0.00,21.00,0.00
2266856.00,68.82,45.25,0.00,1.00,0.00,0.00,21.00,0.00
2267125.00,67.70,46.31,-1.00,0.00,0.00,20.00,0.00,0.00
2267235.00,66.41,48.43,-1.00,0.00,0.00,20.00,0.00,0.00
2267302.00,65.16,50.29,-1.00,0.00,0.00,20.00,0.00,0.00
2267370.00,64.23,50.92,-1.00,0.00,0.00,20.00,0.00,0.00
2267438.00,63.34,50.92,-1.00,0.00,0.00,20.00,0.00,0.00
2267505.00,62.43,49.95,-1.00,0.00,0.00,20.00,0.00,0.00
2267573.00,61.62,49.32,-1.00,0.00,0.00,20.00,0.00,0.00
2267640.00,60.82,49.32,-1.00,0.00,0.00,20.00,0.00,0.00
2267708.00,60.00,49.32,-1.00,0.00,0.00,20.00,0.00,0.00
2267776.00,59.23,48.37,-1.00,0.00,0.00,20.00,0.00,0.00
2268046.00,57.82,47.55,-1.00,0.00,0.00,20.00,0.00,0.00
2268155.00,55.34,46.35,-1.00,0.00,0.00,20.00,0.00,0.00
2268223.00,52.87,45.33,-1.00,0.00,0.00,20.00,0.00,0.00
2268291.00,51.38,45.33,-1.00,0.00,0.00,20.00,0.00,0.00
2268358.00,50.49,44.58,-1.00,0.00,0.00,20.00,0.00,0.00
2268426.00,49.59,43.64,-1.00,0.00,0.00,20.00,0.00,0.00
2268493.00,48.57,42.79,-1.00,0.00,0.00,20.00,0.00,0.00
2268561.00,47.49,42.79,-1.00,0.00,0.00,20.00,0.00,0.00
2268628.00,46.40,41.86,-1.00,0.00,0.00,20.00,0.00,0.00
2268696.00,45.45,41.28,-1.00,0.00,0.00,20.00,0.00,0.00
2268966.00,43.86,40.29,-1.00,0.00,0.00,20.00,0.00,0.00
2269076.00,40.99,38.80,-1.00,0.00,0.00,20.00,0.00,0.00
2269144.00,38.24,37.45,-1.00,0.00,0.00,20.00,0.00,0.00
2269211.00,36.63,36.75,-1.00,0.00,0.00,20.00,0.00,0.00
2269279.00,35.53,36.75,-1.00,0.00,0.00,20.00,0.00,0.00
2269346.00,34.45,35.56,-1.00,0.00,0.00,20.00,0.00,0.00
2269414.00,33.47,34.86,-1.00,0.00,0.00,20.00,0.00,0.00
2269481.00,32.29,34.86,-1.00,0.00,0.00,20.00,0.00,0.00
2269549.00,30.64,33.87,-1.00,0.00,0.00,20.00,0.00,0.00
2269617.00,29.20,33.28,-1.00,0.00,0.00,20.00,0.00,0.00
2269888.00,27.36,32.37,-2.00,-1.00,0.00,21.67,0.00,19.00
2269999.00,24.20,30.72,-2.00,-1.00,0.00,21.67,0.00,19.00
2270069.00,21.11,28.96,-2.00,-1.00,0.00,21.67,0.00,19.00
2270139.00,19.22,28.08,-2.00,-1.00,0.00,21.67,0.00,19.00
2270209.00,18.16,28.08,-2.00,-1.00,0.00,21.67,0.00,19.00
2270278.00,17.28,26.52,-2.00,-1.00,0.00,21.67,0.00,19.00
2270348.00,16.13,24.85,-2.00,-1.00,0.00,21.67,0.00,19.00
2270417.00,14.52,23.50,-2.00,-1.00,0.00,21.67,0.00,19.00
2270487.00,13.07,22.47,-2.00,-1.00,0.00,21.67,0.00,19.00
2270557.00,11.89,21.47,-2.00,-1.00,0.00,21.67,0.00,19.00
2270830.00,9.48,19.67,-3.00,-2.00,0.00,23.33,0.00,20.22
2270941.00,5.35,16.67,-3.00,-2.00,0.00,23.33,0.00,20.22
2271009.00,1.63,13.98,-3.00,-2.00,0.00,23.33,0.00,20.22
2271078.00,-0.11,12.28,-3.00,-2.00,0.00,23.33,0.00,20.22
2271148.00,-1.24,10.55,-3.00,-2.00,0.00,23.33,0.00,20.22
2271217.00,-3.23,8.48,-3.00,-2.00,0.00,23.33,0.00,20.22
2271286.00,-5.53,6.82,-3.00,-2.00,0.00,23.33,0.00,20.22
2271354.00,-7.06,5.95,-3.00,-2.00,0.00,23.33,0.00,20.22
2271423.00,-8.23,5.14,-3.00,-2.00,0.00,23.33,0.00,20.22
2271492.00,-10.08,3.77,-3.00,-2.00,0.00,23.33,0.00,20.22
2271765.00,-13.63,1.84,-4.00,-3.00,0.00,25.00,0.00,21.44
2271877.00,-18.85,-1.26,-4.00,-3.00,0.00,25.00,0.00,21.44
2271947.00,-23.64,-5.08,-4.00,-3.00,0.00,25.00,0.00,21.44
2272018.00,-26.94,-7.67,-4.00,-3.00,0.00,25.00,0.00,21.44
2272089.00,-28.93,-8.60,-4.00,-3.00,0.00,25.00,0.00,21.44
2272159.00,-30.18,-9.20,-4.00,-3.00,0.00,25.00,0.00,21.44
2272230.00,-32.01,-10.74,-4.00,-3.00,0.00,25.00,0.00,21.44
2272302.00,-34.50,-13.26,-4.00,-3.00,0.00,25.00,0.00,21.44
2272373.00,-36.56,-15.53,-4.00,-3.00,0.00,25.00,0.00,21.44
2272445.00,-38.32,-17.53,-4.00,-3.00,0.00,25.00,0.00,21.44
2272722.00,-41.49,-21.38,-5.00,-3.00,0.00,26.67,0.00,21.44
2272836.00,-46.26,-27.44,-5.00,-3.00,0.00,26.67,0.00,21.44
2272908.00,-50.24,-32.51,-5.00,-3.00,0.00,26.67,0.00,21.44
2272979.00,-52.48,-35.43,-5.00,-3.00,0.00,26.67,0.00,21.44
2273051.00,-54.19,-38.17,-5.00,-3.00,0.00,26.67,0.00,21.44
2273123.00,-55.83,-40.83,-5.00,-3.00,0.00,26.67,0.00,21.44
2273195.00,-57.39,-42.94,-5.00,-3.00,0.00,26.67,0.00,21.44
2273267.00,-59.20,-45.29,-5.00,-3.00,0.00,26.67,0.00,21.44
2273339.00,-60.96,-47.94,-5.00,-3.00,0.00,26.67,0.00,21.44
2273411.00,-62.28,-50.07,-5.00,-3.00,0.00,26.67,0.00,21.44
2273688.00,-64.34,-53.02,-5.00,-3.00,0.00,26.67,0.00,21.44
2273802.00,-68.05,-58.71,-5.00,-3.00,0.00,26.67,0.00,21.44
2273873.00,-71.86,-64.40,-5.00,-3.00,0.00,26.67,0.00,21.44
2273945.00,-74.06,-67.16,-5.00,-3.00,0.00,26.67,0.00,21.44
2274017.00,-75.03,-68.61,-5.00,-3.00,0.00,26.67,0.00,21.44
2274088.00,-76.16,-70.79,-5.00,-3.00,0.00,26.67,0.00,21.44
2274160.00,-77.68,-73.35,-5.00,-3.00,0.00,26.67,0.00,21.44
2274232.00,-79.04,-75.28,-5.00,-3.00,0.00,26.67,0.00,21.44
2274304.00,-80.31,-76.87,-5.00,-3.00,0.00,26.67,0.00,21.44
2274375.00,-81.54,-78.96,-5.00,-3.00,0.00,26.67,0.00,21.44
2274653.00,-83.63,-82.58,-4.00,-2.00,0.00,25.00,0.00,20.22
2274766.00,-87.17,-87.97,-4.00,-2.00,0.00,25.00,0.00,20.22
2274838.00,-90.29,-92.77,-4.00,-2.00,0.00,25.00,0.00,20.22
2274910.00,-91.83,-95.34,-4.00,-2.00,0.00,25.00,0.00,20.22
2274981.00,-92.42,-96.54,-4.00,-2.00,0.00,25.00,0.00,20.22
2275053.00,-93.03,-97.82,-4.00,-2.00,0.00,25.00,0.00,20.22
2275125.00,-94.31,-99.94,-4.00,-2.00,0.00,25.00,0.00,20.22
2275197.00,-95.70,-102.06,-4.00,-2.00,0.00,25.00,0.00,20.22
2295420.00,-82.17,-90.49,0.00,1.00,0.00,0.00,21.00,0.00
2295531.00,-48.58,-60.65,0.00,1.00,0.00,0.00,21.00,0.00
2295600.00,-24.64,-39.08,0.00,1.00,0.00,0.00,21.00,0.00
2295668.00,-22.24,-36.69,0.00,1.00,0.00,0.00,21.00,0.00
2295737.00,-25.94,-39.69,0.00,1.00,0.00,0.00,21.00,0.00
2295805.00,-27.76,-40.82,0.00,1.00,0.00,0.00,21.00,0.00
2295874.00,-27.76,-40.22,0.00,1.00,0.00,0.00,21.00,0.00
2295943.00,-27.76,-39.45,0.00,1.00,0.00,0.00,21.00,0.00
2296012.00,-27.22,-39.45,0.00,1.00,0.00,0.00,21.00,0.00
2296081.00,-27.22,-38.56,0.00,1.00,0.00,0.00,21.00,0.00
2296352.00,-27.22,-37.71,0.00,0.00,0.00,0.00,0.00,0.00
2296462.00,-27.22,-36.36,0.00,0.00,0.00,0.00,0.00,0.00
2296529.00,-27.22,-35.49,0.00,0.00,0.00,0.00,0.00,0.00
2296597.00,-27.22,-35.49,0.00,0.00,0.00,0.00,0.00,0.00
2296665.00,-27.22,-35.49,0.00,0.00,0.00,0.00,0.00,0.00
2296732.00,-27.22,-35.49,0.00,0.00,0.00,0.00,0.00,0.00
2296800.00,-27.22,-35.49,0.00,0.00,0.00,0.00,0.00,0.00
2296867.00,-27.22,-35.49,0.00,0.00,0.00,0.00,0.00,0.00
2296935.00,-27.22,-35.49,0.00,0.00,0.00,0.00,0.00,0.00
2297003.00,-27.22,-35.49,0.00,0.00,0.00,0.00,0.00,0.00
2297276.00,-27.22,-35.49,-1.00,-1.00,0.00,20.00,0.00,19.00
2297390.00,-27.22,-35.49,-1.00,-1.00,0.00,20.00,0.00,19.00
2297461.00,-27.22,-36.30,-1.00,-1.00,0.00,20.00,0.00,19.00
2297533.00,-27.22,-36.30,-1.00,-1.00,0.00,20.00,0.00,19.00
2297605.00,-27.22,-36.30,-1.00,-1.00,0.00,20.00,0.00,19.00
2297677.00,-27.22,-36.92,-1.00,-1.00,0.00,20.00,0.00,19.00
2297749.00,-28.00,-37.56,-1.00,-1.00,0.00,20.00,0.00,19.00
2297821.00,-28.00,-38.24,-1.00,-1.00,0.00,20.00,0.00,19.00
2297892.00,-28.00,-38.75,-1.00,-1.00,0.00,20.00,0.00,19.00
2297964.00,-28.55,-38.75,-1.00,-1.00,0.00,20.00,0.00,19.00
2298242.00,-28.55,-39.60,-2.00,-1.00,0.00,21.67,0.00,19.00
2298355.00,-29.35,-40.84,-2.00,-1.00,0.00,21.67,0.00,19.00
2298427.00,-30.26,-42.51,-2.00,-1.00,0.00,21.67,0.00,19.00
2298499.00,-30.81,-43.63,-2.00,-1.00,0.00,21.67,0.00,19.00
2298570.00,-30.81,-44.37,-2.00,-1.00,0.00,21.67,0.00,19.00
2298642.00,-31.56,-45.08,-2.00,-1.00,0.00,21.67,0.00,19.00
2298714.00,-32.13,-45.08,-2.00,-1.00,0.00,21.67,0.00,19.00
2298785.00,-32.13,-46.02,-2.00,-1.00,0.00,21.67,0.00,19.00
2298857.00,-32.13,-47.00,-2.00,-1.00,0.00,21.67,0.00,19.00
2298929.00,-32.93,-47.92,-2.00,-1.00,0.00,21.67,0.00,19.00
2299206.00,-33.69,-49.24,-3.00,-1.00,0.00,23.33,0.00,19.00
2299320.00,-35.02,-51.45,-3.00,-1.00,0.00,23.33,0.00,19.00
2299392.00,-36.43,-53.34,-3.00,-1.00,0.00,23.33,0.00,19.00
2299463.00,-37.29,-54.27,-3.00,-1.00,0.00,23.33,0.00,19.00
2299535.00,-37.92,-54.27,-3.00,-1.00,0.00,23.33,0.00,19.00
2299608.00,-38.71,-55.38,-3.00,-1.00,0.00,23.33,0.00,19.00
2299679.00,-39.48,-56.42,-3.00,-1.00,0.00,23.33,0.00,19.00
2299751.00,-40.32,-57.65,-3.00,-1.00,0.00,23.33,0.00,19.00
2299823.00,-41.51,-58.84,-3.00,-1.00,0.00,23.33,0.00,19.00
2299894.00,-42.61,-60.11,-3.00,-1.00,0.00,23.33,0.00,19.00
2300172.00,-44.03,-62.37,-3.00,-2.00,0.00,23.33,0.00,20.22
2300285.00,-46.52,-65.76,-3.00,-2.00,0.00,23.33,0.00,20.22
2300357.00,-49.06,-68.51,-3.00,-2.00,0.00,23.33,0.00,20.22
2300429.00,-50.87,-70.29,-3.00,-2.00,0.00,23.33,0.00,20.22
2300500.00,-52.25,-71.78,-3.00,-2.00,0.00,23.33,0.00,20.22
2300572.00,-52.97,-72.67,-3.00,-2.00,0.00,23.33,0.00,20.22
2300644.00,-53.54,-73.73,-3.00,-2.00,0.00,23.33,0.00,20.22
2300716.00,-54.91,-75.81,-3.00,-2.00,0.00,23.33,0.00,20.22
2300787.00,-56.62,-77.98,-3.00,-2.00,0.00,23.33,0.00,20.22
2300859.00,-57.87,-79.33,-3.00,-2.00,0.00,23.33,0.00,20.22
2301136.00,-59.71,-81.48,-4.00,-2.00,0.00,25.00,0.00,20.22
2301250.00,-63.29,-85.77,-4.00,-2.00,0.00,25.00,0.00,20.22
2301322.00,-67.00,-89.78,-4.00,-2.00,0.00,25.00,0.00,20.22
2301393.00,-69.26,-91.67,-4.00,-2.00,0.00,25.00,0.00,20.22
2301465.00,-70.97,-93.00,-4.00,-2.00,0.00,25.00,0.00,20.22
2301538.00,-72.78,-94.97,-4.00,-2.00,0.00,25.00,0.00,20.22
2301609.00,-74.12,-96.54,-4.00,-2.00,0.00,25.00,0.00,20.22
2301681.00,-75.35,-97.58,-4.00,-2.00,0.00,25.00,0.00,20.22
2301753.00,-77.27,-99.31,-4.00,-2.00,0.00,25.00,0.00,20.22
2301825.00,-79.24,-101.28,-4.00,-2.00,0.00,25.00,0.00,20.22
2322049.00,-70.51,-91.21,0.00,0.00,0.00,0.00,0.00,0.00
2322158.00,-47.57,-64.96,0.00,0.00,0.00,0.00,0.00,0.00
2322226.00,-31.19,-46.08,0.00,0.00,0.00,0.00,0.00,0.00
2322293.00,-29.69,-44.23,0.00,0.00,0.00,0.00,0.00,0.00
2322361.00,-32.26,-47.18,0.00,0.00,0.00,0.00,0.00,0.00
2322428.00,-33.35,-48.52,0.00,0.00,0.00,0.00,0.00,0.00
2322496.00,-33.35,-48.52,0.00,0.00,0.00,0.00,0.00,0.00
2322564.00,-32.76,-48.02,0.00,0.00,0.00,0.00,0.00,0.00
2322631.00,-32.76,-48.02,0.00,0.00,0.00,0.00,0.00,0.00
2322699.00,-32.76,-48.02,0.00,0.00,0.00,0.00,0.00,0.00
2322970.00,-32.76,-48.02,0.00,0.00,0.00,0.00,0.00,0.00
2323079.00,-32.76,-48.02,0.00,0.00,0.00,0.00,0.00,0.00
2323146.00,-32.76,-48.02,0.00,0.00,0.00,0.00,0.00,0.00
2323214.00,-32.76,-47.41,0.00,0.00,0.00,0.00,0.00,0.00
2323281.00,-32.76,-47.41,0.00,0.00,0.00,0.00,0.00,0.00
2323349.00,-32.76,-47.41,0.00,0.00,0.00,0.00,0.00,0.00
2323417.00,-32.76,-47.41,0.00,0.00,0.00,0.00,0.00,0.00
2323485.00,-32.76,-47.41,0.00,0.00,0.00,0.00,0.00,0.00
2323553.00,-32.76,-47.41,0.00,0.00,0.00,0.00,0.00,0.00
2323620.00,-32.76,-47.41,0.00,0.00,0.00,0.00,0.00,0.00
2323892.00,-32.76,-47.41,0.00,-1.00,0.00,0.00,0.00,19.00
2324003.00,-32.15,-47.41,0.00,-1.00,0.00,0.00,0.00,19.00
2324073.00,-32.15,-47.41,0.00,-1.00,0.00,0.00,0.00,19.00
2324143.00,-32.15,-47.41,0.00,-1.00,0.00,0.00,0.00,19.00
2324212.00,-32.15,-48.23,0.00,-1.00,0.00,0.00,0.00,19.00
2324282.00,-32.15,-48.73,0.00,-1.00,0.00,0.00,0.00,19.00
2324353.00,-32.15,-48.73,0.00,-1.00,0.00,0.00,0.00,19.00
2324422.00,-32.15,-49.29,0.00,-1.00,0.00,0.00,0.00,19.00
2324492.00,-31.41,-49.29,0.00,-1.00,0.00,0.00,0.00,19.00
2324561.00,-31.41,-50.10,0.00,-1.00,0.00,0.00,0.00,19.00
2324837.00,-31.41,-51.05,-1.00,-1.00,0.00,20.00,0.00,19.00
2324951.00,-31.41,-52.39,-1.00,-1.00,0.00,20.00,0.00,19.00
2325022.00,-31.41,-53.75,-1.00,-1.00,0.00,20.00,0.00,19.00
2325094.00,-31.41,-54.31,-1.00,-1.00,0.00,20.00,0.00,19.00
2325166.00,-31.41,-54.31,-1.00,-1.00,0.00,20.00,0.00,19.00
2325237.00,-31.96,-55.41,-1.00,-1.00,0.00,20.00,0.00,19.00
2325309.00,-31.96,-56.38,-1.00,-1.00,0.00,20.00,0.00,19.00
2325381.00,-31.96,-56.38,-1.00,-1.00,0.00,20.00,0.00,19.00
2325452.00,-31.96,-57.09,-1.00,-1.00,0.00,20.00,0.00,19.00
2325524.00,-32.49,-57.90,-1.00,-1.00,0.00,20.00,0.00,19.00
2325801.00,-33.21,-59.26,-1.00,-1.00,0.00,20.00,0.00,19.00
2325915.00,-34.17,-61.27,-1.00,-1.00,0.00,20.00,0.00,19.00
2325987.00,-34.75,-63.27,-1.00,-1.00,0.00,20.00,0.00,19.00
2326059.00,-34.75,-64.50,-1.00,-1.00,0.00,20.00,0.00,19.00
2326130.00,-34.75,-65.10,-1.00,-1.00,0.00,20.00,0.00,19.00
2326202.00,-34.75,-65.84,-1.00,-1.00,0.00,20.00,0.00,19.00
2326274.00,-35.55,-67.03,-1.00,-1.00,0.00,20.00,0.00,19.00
2326345.00,-36.19,-68.05,-1.00,-1.00,0.00,20.00,0.00,19.00
2326418.00,-36.19,-68.56,-1.00,-1.00,0.00,20.00,0.00,19.00
2326490.00,-36.19,-69.30,-1.00,-1.00,0.00,20.00,0.00,19.00
2326767.00,-37.23,-71.48,-1.00,-1.00,0.00,20.00,0.00,19.00
2326881.00,-38.60,-74.82,-1.00,-1.00,0.00,20.00,0.00,19.00
2326952.00,-39.69,-77.44,-1.00,-1.00,0.00,20.00,0.00,19.00
2327024.00,-40.39,-78.97,-1.00,-1.00,0.00,20.00,0.00,19.00
2327096.00,-41.02,-80.31,-1.00,-1.00,0.00,20.00,0.00,19.00
2327168.00,-41.64,-81.65,-1.00,-1.00,0.00,20.00,0.00,19.00
2327239.00,-42.15,-82.85,-1.00,-1.00,0.00,20.00,0.00,19.00
2327311.00,-42.70,-84.17,-1.00,-1.00,0.00,20.00,0.00,19.00
2327383.00,-43.34,-85.72,-1.00,-1.00,0.00,20.00,0.00,19.00
2327454.00,-44.04,-87.21,-1.00,-1.00,0.00,20.00,0.00,19.00
2327732.00,-45.39,-89.25,-2.00,-1.00,0.00,21.67,0.00,19.00
2327845.00,-47.47,-92.67,-2.00,-1.00,0.00,21.67,0.00,19.00
2327917.00,-49.24,-96.18,-2.00,-1.00,0.00,21.67,0.00,19.00
2327989.00,-50.21,-97.98,-2.00,-1.00,0.00,21.67,0.00,19.00
2328060.00,-50.94,-98.68,-2.00,-1.00,0.00,21.67,0.00,19.00
2328132.00,-51.99,-99.87,-2.00,-1.00,0.00,21.67,0.00,19.00
2328204.00,-53.03,-101.44,-2.00,-1.00,0.00,21.67,0.00,19.00
2348428.00,-48.83,-92.77,0.00,0.00,0.00,0.00,0.00,0.00
2348537.00,-37.81,-70.06,0.00,0.00,0.00,0.00,0.00,0.00
2348605.00,-30.02,-53.57,0.00,0.00,0.00,0.00,0.00,0.00
2348673.00,-29.28,-51.77,0.00,0.00,0.00,0.00,0.00,0.00
2348740.00,-30.33,-54.34,0.00,0.00,0.00,0.00,0.00,0.00
2348808.00,-30.33,-55.73,0.00,0.00,0.00,0.00,0.00,0.00
2348875.00,-30.33,-55.73,0.00,0.00,0.00,0.00,0.00,0.00
2348943.00,-30.33,-55.07,0.00,0.00,0.00,0.00,0.00,0.00
2349010.00,-30.33,-55.07,0.00,0.00,0.00,0.00,0.00,0.00
2349078.00,-30.33,-55.07,0.00,0.00,0.00,0.00,0.00,0.00
2349350.00,-30.33,-55.07,0.00,-1.00,0.00,0.00,0.00,19.00
2349462.00,-30.33,-55.07,0.00,-1.00,0.00,0.00,0.00,19.00
2349532.00,-30.33,-55.07,0.00,-1.00,0.00,0.00,0.00,19.00
2349601.00,-30.33,-55.07,0.00,-1.00,0.00,0.00,0.00,19.00
2349671.00,-30.33,-55.93,0.00,-1.00,0.00,0.00,0.00,19.00
2349741.00,-30.33,-55.93,0.00,-1.00,0.00,0.00,0.00,19.00
2349810.00,-30.33,-56.70,0.00,-1.00,0.00,0.00,0.00,19.00
2349880.00,-30.33,-56.70,0.00,-1.00,0.00,0.00,0.00,19.00
2349949.00,-30.33,-57.44,0.00,-1.00,0.00,0.00,0.00,19.00
2350019.00,-30.33,-57.95,0.00,-1.00,0.00,0.00,0.00,19.00
2350295.00,-30.33,-58.81,-1.00,-1.00,0.00,20.00,0.00,19.00
2350408.00,-30.33,-60.02,-1.00,-1.00,0.00,20.00,0.00,19.00
2350480.00,-30.33,-60.92,-1.00,-1.00,0.00,20.00,0.00,19.00
2350552.00,-30.33,-61.45,-1.00,-1.00,0.00,20.00,0.00,19.00
2350623.00,-30.33,-62.02,-1.00,-1.00,0.00,20.00,0.00,19.00
2350696.00,-30.33,-62.63,-1.00,-1.00,0.00,20.00,0.00,19.00
2350768.00,-30.33,-63.15,-1.00,-1.00,0.00,20.00,0.00,19.00
2350839.00,-30.33,-63.15,-1.00,-1.00,0.00,20.00,0.00,19.00
2350911.00,-30.94,-64.20,-1.00,-1.00,0.00,20.00,0.00,19.00
2350983.00,-30.94,-64.20,-1.00,-1.00,0.00,20.00,0.00,19.00
